,artist_name,artist_unique_id,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,moma_count,moma_count_to_date,whitney_count,whitney_count_to_date
803,Henri de Toulouse-Lautrec,170,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3710207379,0,4,0,0
804,Henri de Toulouse-Lautrec,170,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7877586919,0,4,0,0
805,Henri de Toulouse-Lautrec,170,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7035573123,0,4,0,0
806,Henri de Toulouse-Lautrec,170,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6565402477,0,4,0,0
807,Henri de Toulouse-Lautrec,170,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,1.513800363,1,5,0,0
808,Henri de Toulouse-Lautrec,170,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,1.152340987,0,5,0,0
809,Henri de Toulouse-Lautrec,170,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.545308823,0,5,0,0
810,Henri de Toulouse-Lautrec,170,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,1.504689718,0,6,0,0
811,Henri de Toulouse-Lautrec,170,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3456345224,0,6,0,0
812,Henri de Toulouse-Lautrec,170,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3689612131,0,6,0,0
813,Henri de Toulouse-Lautrec,170,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4719769467,0,6,0,0
814,Henri de Toulouse-Lautrec,170,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,0.732859131,0,6,0,0
815,Henri de Toulouse-Lautrec,170,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8166421208,0,6,0,0
816,Henri Matisse,172,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4109771375,0,1,0,0
817,Henri Matisse,172,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6172899995,0,3,0,0
818,Henri Matisse,172,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8340425531,0,6,0,0
819,Henri Matisse,172,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,1.072619186,1,9,0,0
820,Henri Matisse,172,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,1.108044012,1,13,0,0
821,Henri Matisse,172,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.9145968196,0,15,0,0
822,Henri Matisse,172,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,2.028247155,0,18,0,0
823,Henri Matisse,172,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,1.387733178,0,21,0,0
824,Henri Matisse,172,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8401828041,0,24,0,0
825,Henri Matisse,172,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,2.306478981,0,26,0,0
826,Henri Matisse,172,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8790256363,0,27,0,0
827,Henri Matisse,172,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7359961783,0,27,0,0
828,Henri Matisse,172,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,0.9469588399,0,27,0,0
829,Henri Matisse,172,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,0.9995670327,0,28,0,0
830,Henri Matisse,172,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8618065783,0,28,0,0
831,Henri Rousseau,173,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3603585969,0,0,0,0
832,Henri Rousseau,173,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4639746312,0,1,0,0
833,Henri Rousseau,173,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5670616752,0,1,0,0
834,Henri Rousseau,173,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3933283176,0,1,0,0
835,Henri Rousseau,173,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3917743831,0,1,0,0
836,Henri Rousseau,173,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3250070363,0,1,0,0
837,Henri Rousseau,173,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,0.9644464793,0,3,0,0
838,Henri Rousseau,173,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,0.8559999234,0,3,0,0
839,Henri Rousseau,173,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5324511442,0,4,0,0
840,Henri Rousseau,173,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6449486516,0,4,0,0
841,Henri Rousseau,173,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3699479974,0,4,0,0
842,Henri Rousseau,173,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,0.2617539642,0,4,0,0
843,Henri Rousseau,173,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4559659748,0,4,0,0
844,Henri Rousseau,173,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4527910932,0,4,0,0
845,Henri Rousseau,173,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3628344379,0,4,0,0
846,Henry Fuseli,174,7,1980,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.2824725584,0,0,0,0
847,Henry Fuseli,174,8,1986,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.5520791255,0,0,0,0
848,Henry Fuseli,174,9,1991,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.6911022076,0,0,0,0
849,Henry Fuseli,174,10,1996,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.3640735309,0,0,0,0
850,Henry Fuseli,174,11,2001,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.7701069749,0,0,0,0
851,Henry Fuseli,174,12,2005,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.3949609221,0,0,0,0
852,Henry Fuseli,174,13,2009,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.461082089,0,0,0,0
853,Henry Fuseli,174,14,2013,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.310649839,0,0,0,0
854,Henry Fuseli,174,15,2016,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.2970001546,0,0,0,0
855,Henry Fuseli,174,16,2020,Swiss,Other,Male,White,Not Hispanic or Latinx,gardner,0.281986377,0,0,0,0
856,Henry Ossawa Tanner,175,9,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.627202542,0,0,0,0
857,Henry Ossawa Tanner,175,10,1996,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.4169878244,0,0,0,0
858,Henry Ossawa Tanner,175,11,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6127706021,0,0,0,0
859,Henry Ossawa Tanner,175,12,2005,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3532524405,0,0,0,0
860,Henry Ossawa Tanner,175,13,2009,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3674818547,0,0,0,0
861,Henry Ossawa Tanner,175,14,2013,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3656788868,0,0,0,0
862,Henry Ossawa Tanner,175,15,2016,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.293319932,0,0,0,0
863,Henry Ossawa Tanner,175,16,2020,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.3344225577,0,0,0,0
864,Henry Peach Robinson,176,9,1991,British,British,Male,White,Not Hispanic or Latinx,gardner,0.7289033841,0,0,0,0
865,Herbert Bayer,177,3,1948,Austrian-American,Other,Male,White,Not Hispanic or Latinx,gardner,0.3066851761,0,5,0,0
866,Hippolyte Jouvin,178,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3133819951,0,0,0,0
867,Hippolyte Jouvin,178,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.2879847208,0,0,0,0
868,Hippolyte Jouvin,178,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,0.2404641001,0,0,0,0
869,Hippolyte Jouvin,178,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,0.2393790104,0,0,0,0
870,Paul Delaroche,319,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5205825176,0,0,0,0
871,Hokusai,179,4,1959,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.26576892,0,0,0,0
872,Hokusai,179,6,1975,Japanese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.4865078517,0,0,0,0
873,Honoré Daumier,180,1,1926,French,French,Male,White,Not Hispanic or Latinx,gardner,0.4230693459,0,0,0,0
874,Honoré Daumier,180,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5954431569,1,4,0,0
875,Honoré Daumier,180,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6599978224,0,6,0,0
876,Honoré Daumier,180,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.5413412335,0,7,0,0
877,Honoré Daumier,180,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,1.092922464,0,7,0,0
878,Honoré Daumier,180,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,1.136267493,0,8,0,0
879,Honoré Daumier,180,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6336370673,0,8,0,0
880,Honoré Daumier,180,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,1.610650492,0,8,0,0
881,Honoré Daumier,180,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,1.697542306,0,8,0,0
882,Honoré Daumier,180,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,0.798011664,0,8,0,0
883,Honoré Daumier,180,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,1.502958033,0,8,0,0
884,Honoré Daumier,180,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,1.084967917,0,8,0,0
885,Honoré Daumier,180,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,1.561925015,0,8,0,0
886,Honoré Daumier,180,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,1.185120121,0,8,0,0
887,Honoré Daumier,180,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,0.84068347,0,8,0,0
888,Honoré Daumier,180,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,0.7841341434,0,8,0,0
889,Huang Binhong,181,11,2001,Chinese,Other,Male,Asian,Not Hispanic or Latinx,gardner,0.1958845064,0,0,0,0
890,Ilya Repin,182,7,1980,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5677244582,0,0,0,0
891,Ilya Repin,182,8,1986,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5924044509,0,0,0,0
892,Ilya Repin,182,9,1991,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.4566423358,0,0,0,0
893,Ilya Repin,182,10,1996,Russian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6780464513,0,0,0,0
894,Isaac Abrams,183,6,1975,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3793184489,0,0,0,0
895,Isaac Abrams,183,7,1980,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3103891078,0,0,0,0
896,Jackson Pollock,184,4,1959,American,American,Male,White,Not Hispanic or Latinx,gardner,0.486587665,0,1,0,7
897,Jackson Pollock,184,5,1970,American,American,Male,White,Not Hispanic or Latinx,gardner,0.857951234,0,2,0,7
898,Jackson Pollock,184,6,1975,American,American,Male,White,Not Hispanic or Latinx,gardner,0.9312252964,0,2,0,7
899,Jackson Pollock,184,7,1980,American,American,Male,White,Not Hispanic or Latinx,gardner,0.6730931607,1,3,0,7
900,Jackson Pollock,184,8,1986,American,American,Male,White,Not Hispanic or Latinx,gardner,1.240865747,0,3,0,7
901,Jackson Pollock,184,9,1991,American,American,Male,White,Not Hispanic or Latinx,gardner,1.101047197,0,3,0,7
902,Jackson Pollock,184,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5488216637,0,3,0,7
903,Jackson Pollock,184,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.9736531288,0,4,0,7
904,Jackson Pollock,184,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4681750449,0,5,1,10
905,Jackson Pollock,184,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4455642365,0,6,0,13
906,Jackson Pollock,184,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4037261338,0,6,0,15
907,Jackson Pollock,184,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5326735735,1,7,1,17
908,Jackson Pollock,184,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5404393716,0,7,0,17
909,Jacob Lawrence,185,9,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6249148418,0,1,0,18
910,Jacob Lawrence,185,10,1996,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6690426657,0,2,0,18
911,Jacob Lawrence,185,11,2001,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6795543435,0,2,0,19
912,Jacob Lawrence,185,12,2005,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.4865127878,0,2,0,20
913,Jacob Lawrence,185,13,2009,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.5058943183,0,2,0,22
914,Jacob Lawrence,185,14,2013,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.5087605751,0,2,0,22
915,Jacob Lawrence,185,15,2016,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6280810268,0,2,1,24
916,Jacob Lawrence,185,16,2020,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.6840175503,0,2,0,25
917,Jacques-Louis David,187,4,1959,French,French,Male,White,Not Hispanic or Latinx,gardner,0.778777269,0,0,0,0
918,Jacques-Louis David,187,5,1970,French,French,Male,White,Not Hispanic or Latinx,gardner,1.390626159,0,0,0,0
919,Jacques-Louis David,187,6,1975,French,French,Male,White,Not Hispanic or Latinx,gardner,1.263305202,0,0,0,0
920,Jacques-Louis David,187,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,1.246745708,0,0,0,0
921,Jacques-Louis David,187,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,2.293618642,0,0,0,0
922,Jacques-Louis David,187,9,1991,French,French,Male,White,Not Hispanic or Latinx,gardner,2.355152516,0,0,0,0
923,Jacques-Louis David,187,10,1996,French,French,Male,White,Not Hispanic or Latinx,gardner,2.926503189,0,0,0,0
924,Jacques-Louis David,187,11,2001,French,French,Male,White,Not Hispanic or Latinx,gardner,3.314321594,0,0,0,0
925,Jacques-Louis David,187,12,2005,French,French,Male,White,Not Hispanic or Latinx,gardner,1.664750783,0,0,0,0
926,Jacques-Louis David,187,13,2009,French,French,Male,White,Not Hispanic or Latinx,gardner,1.812999861,0,0,0,0
927,Jacques-Louis David,187,14,2013,French,French,Male,White,Not Hispanic or Latinx,gardner,1.602360809,0,0,0,0
928,Jacques-Louis David,187,15,2016,French,French,Male,White,Not Hispanic or Latinx,gardner,1.841688573,0,0,0,0
929,Jacques-Louis David,187,16,2020,French,French,Male,White,Not Hispanic or Latinx,gardner,1.422434953,0,0,0,0
930,James Abbott McNeill Whistler,188,1,1926,American,American,Male,White,Not Hispanic or Latinx,gardner,1.556294326,0,0,0,0
931,James Abbott McNeill Whistler,188,2,1936,American,American,Male,White,Not Hispanic or Latinx,gardner,0.8614547447,0,1,0,0
932,James Abbott McNeill Whistler,188,3,1948,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4574554957,0,1,0,0
933,James Abbott McNeill Whistler,188,4,1959,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4269323997,0,1,0,0
934,James Abbott McNeill Whistler,188,9,1991,American,American,Male,White,Not Hispanic or Latinx,gardner,1.125158366,0,1,0,0
935,James Abbott McNeill Whistler,188,10,1996,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5269943044,0,1,0,0
936,James Abbott McNeill Whistler,188,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.931660525,0,1,0,0
937,James Abbott McNeill Whistler,188,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4965483685,0,1,0,0
938,James Abbott McNeill Whistler,188,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.444269798,0,1,0,0
939,James Abbott McNeill Whistler,188,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.6122694281,0,1,0,0
940,James Abbott McNeill Whistler,188,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.4922220504,0,1,0,0
941,James Abbott McNeill Whistler,188,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.5155252823,0,1,0,0
942,James Ensor,189,5,1970,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3809725651,0,2,0,0
943,James Ensor,189,6,1975,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3766691593,0,2,0,0
944,James Ensor,189,7,1980,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3643048128,0,3,0,0
945,James Ensor,189,8,1986,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.7216123022,0,3,0,0
946,James Ensor,189,9,1991,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.6488223666,0,3,0,0
947,James Ensor,189,10,1996,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.3089935541,1,4,0,0
948,James Ensor,189,14,2013,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5108101028,0,6,0,0
949,James Ensor,189,15,2016,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5081181382,0,6,0,0
950,James Ensor,189,16,2020,Belgian,Other,Male,White,Not Hispanic or Latinx,gardner,0.5118740795,0,6,0,0
951,James Rosenquist,190,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.602690583,0,4,0,12
952,James Rosenquist,190,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.6587199313,0,4,0,12
953,James Tissot,191,7,1980,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6057029271,0,0,0,0
954,James Tissot,191,8,1986,French,French,Male,White,Not Hispanic or Latinx,gardner,0.6134840003,0,0,0,0
955,James Van Der Zee,192,9,1991,American,American,Male,Black or African American,Not Hispanic or Latinx,gardner,0.7498623884,0,0,0,0
956,Jasper Johns,193,11,2001,American,American,Male,White,Not Hispanic or Latinx,gardner,0.7623017348,0,14,1,14
957,Jasper Johns,193,12,2005,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2484262385,0,15,1,18
958,Jasper Johns,193,13,2009,American,American,Male,White,Not Hispanic or Latinx,gardner,0.2235680274,1,16,0,19
959,Jasper Johns,193,14,2013,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3609634321,0,17,1,23
960,Jasper Johns,193,15,2016,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3491263337,0,18,1,25
961,Jasper Johns,193,16,2020,American,American,Male,White,Not Hispanic or Latinx,gardner,0.3602571183,0,18,0,27
962,Jean (Hans) Arp,194,9,1991,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.5587651352,1,48,0,0
963,Jean (Hans) Arp,194,11,2001,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.2885864431,1,56,0,0
964,Jean (Hans) Arp,194,12,2005,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.2871544567,1,57,0,0
965,Jean (Hans) Arp,194,13,2009,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3087235911,0,59,0,0
966,Jean (Hans) Arp,194,14,2013,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3934168554,1,60,0,0
967,Jean (Hans) Arp,194,15,2016,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.3052729241,1,63,0,0
968,Jean (Hans) Arp,194,16,2020,German-French,Other,Male,White,Not Hispanic or Latinx,gardner,0.2885217231,0,64,0,0
969,Jean Auguste Dominique Ingres,195,1,1926,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3755417652,0,0,0,0
970,Jean Auguste Dominique Ingres,195,2,1936,French,French,Male,White,Not Hispanic or Latinx,gardner,0.3266129032,0,0,0,0
971,Jean Auguste Dominique Ingres,195,3,1948,French,French,Male,White,Not Hispanic or Latinx,gardner,0.2517012358,0,0,0,0
