"artist_name"	"edition_number"	"year"	"artist_nationality"	"artist_nationality_other"	"artist_gender"	"artist_race"	"artist_ethnicity"	"book"	"space_ratio_per_page_total"	"artist_unique_id"	"moma_count"	"count_to_year"	"whitney_count"	"whitney_count_to_date"
"181"	"Barnett Newman"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4175042524	46	0	2	1	17
"182"	"Barnett Newman"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4146876534	46	0	2	0	18
"183"	"Ben Shahn"	4	1959	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4565041745	48	0	3	1	22
"184"	"Ben Shahn"	5	1970	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2841611122	48	0	4	0	29
"185"	"Ben Shahn"	6	1975	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3010575793	48	0	4	0	29
"186"	"Ben Shahn"	7	1980	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3303546299	48	0	4	0	29
"187"	"Ben Shahn"	8	1986	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3203400373	48	0	4	0	29
"188"	"Ben Shahn"	9	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4959610706	48	0	4	0	29
"189"	"Ben Shahn"	10	1996	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4872957948	48	0	4	0	29
"190"	"Benjamin West"	7	1980	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3915705038	49	0	0	0	0
"191"	"Benjamin West"	8	1986	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8026382456	49	0	0	0	0
"192"	"Benjamin West"	9	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8558765249	49	0	0	0	0
"193"	"Benjamin West"	10	1996	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6106203745	49	0	0	0	0
"194"	"Benjamin West"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.9523140852	49	0	0	0	0
"195"	"Benjamin West"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.455737007	49	0	0	0	0
"196"	"Benjamin West"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3865594132	49	0	0	0	0
"197"	"Benjamin West"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4347464287	49	0	0	0	0
"198"	"Benjamin West"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3929024277	49	0	0	0	0
"199"	"Benjamin West"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4035192685	49	0	0	0	0
"200"	"Bernard Buffet"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2693973603	51	0	2	0	0
"201"	"Berthe Morisot"	10	1996	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4741823267	52	0	0	0	0
"202"	"Berthe Morisot"	11	2001	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5694837394	52	0	0	0	0
"203"	"Berthe Morisot"	12	2005	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.479655141	52	0	0	0	0
"204"	"Berthe Morisot"	13	2009	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3953585132	52	0	0	0	0
"205"	"Berthe Morisot"	14	2013	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3762655448	52	0	0	0	0
"206"	"Berthe Morisot"	15	2016	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3965053348	52	0	0	0	0
"207"	"Berthe Morisot"	16	2020	"French"	"French"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4089500491	52	0	0	0	0
"208"	"Boris Maluev"	8	1986	"Russian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3298085562	54	0	0	0	0
"209"	"Bridget Riley"	5	1970	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3369114858	56	0	0	0	0
"210"	"Bridget Riley"	6	1975	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3700459353	56	0	0	0	0
"211"	"Bridget Riley"	7	1980	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.321383338	56	0	0	0	0
"212"	"Bridget Riley"	8	1986	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2342248946	56	0	0	0	0
"213"	"Bridget Riley"	10	1996	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2149312779	56	0	0	0	0
"214"	"Bridget Riley"	14	2013	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.263695622	56	0	0	0	0
"215"	"Bridget Riley"	15	2016	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2503788465	56	0	0	0	0
"216"	"Bridget Riley"	16	2020	"British"	"British"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2468243741	56	0	0	0	0
"217"	"Camille Pissarro"	5	1970	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4500206636	57	0	3	0	0
"218"	"Camille Pissarro"	6	1975	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6232026493	57	0	3	0	0
"219"	"Camille Pissarro"	7	1980	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3980966789	57	0	3	0	0
"220"	"Camille Pissarro"	8	1986	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4115695625	57	0	3	0	0
"221"	"Camille Pissarro"	9	1991	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3024817518	57	0	3	0	0
"222"	"Camille Pissarro"	10	1996	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4123665632	57	0	3	0	0
"223"	"Camille Pissarro"	11	2001	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5290286419	57	0	3	0	0
"224"	"Camille Pissarro"	12	2005	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2169053918	57	1	4	0	0
"225"	"Camille Pissarro"	13	2009	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3066894734	57	0	4	0	0
"226"	"Camille Pissarro"	14	2013	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3363690999	57	0	4	0	0
"227"	"Camille Pissarro"	15	2016	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.39152621	57	0	4	0	0
"228"	"Camille Pissarro"	16	2020	"Danish-French"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3666237113	57	0	4	0	0
"229"	"Cândido Portinari"	3	1948	"Brazilian"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4793401927	58	0	2	0	0
"230"	"Carrie Mae Weems"	15	2016	"American"	"American"	"Female"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3204577084	60	0	1	0	9
"231"	"Carrie Mae Weems"	16	2020	"American"	"American"	"Female"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.375490918	60	0	1	0	10
"232"	"Caspar David Friedrich"	5	1970	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3215038837	61	0	0	0	0
"233"	"Caspar David Friedrich"	6	1975	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3260335434	61	0	0	0	0
"234"	"Caspar David Friedrich"	7	1980	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3808049536	61	0	0	0	0
"235"	"Caspar David Friedrich"	8	1986	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7708596544	61	0	0	0	0
"236"	"Caspar David Friedrich"	9	1991	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8704667322	61	0	0	0	0
"237"	"Caspar David Friedrich"	10	1996	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4398212885	61	0	0	0	0
"238"	"Caspar David Friedrich"	11	2001	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.146631561	61	0	0	0	0
"239"	"Caspar David Friedrich"	12	2005	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3363744184	61	0	0	0	0
"240"	"Caspar David Friedrich"	13	2009	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3744471669	61	0	0	0	0
"241"	"Caspar David Friedrich"	14	2013	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.669902763	61	0	0	0	0
"242"	"Caspar David Friedrich"	15	2016	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7710066491	61	0	0	0	0
"243"	"Caspar David Friedrich"	16	2020	"German"	"German"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7095913107	61	0	0	0	0
"244"	"Charles Demuth"	4	1959	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3568812281	63	0	5	0	3
"245"	"Charles Demuth"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7210924709	63	0	5	0	3
"246"	"Charles Demuth"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.27172095	63	0	5	0	3
"247"	"Charles Demuth"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2737275207	63	0	5	0	5
"248"	"Charles Demuth"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2808931626	63	0	5	0	6
"249"	"Charles Demuth"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7579557755	63	0	5	1	8
"250"	"Charles Demuth"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7349196122	63	0	5	0	10
"251"	"Charles Ephraim Burchfield"	2	1936	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3655652991	64	1	3	1	2
"252"	"Charles Ephraim Burchfield"	3	1948	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4719636344	64	0	6	1	12
"253"	"Charles Sheeler"	3	1948	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3536937231	65	0	2	1	13
"254"	"Charles Sheeler"	9	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4997080292	65	0	3	0	22
"255"	"Charles Sheeler"	10	1996	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6744483476	65	0	3	0	22
"256"	"Charles Sheeler"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2258502598	65	0	3	0	22
"257"	"Chaucer, Printed by William Morris; illustrated by Burne-Jones"	1	1926	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3962815209	66	0	0	0	0
"258"	"Chris Ofili"	12	2005	"British"	"British"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.2598303075	67	0	0	0	0
"259"	"Chris Ofili"	13	2009	"British"	"British"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.6750034672	67	0	0	0	0
"260"	"Chris Ofili"	14	2013	"British"	"British"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3410845546	67	0	0	0	0
"261"	"Chris Ofili"	15	2016	"British"	"British"	"Male"	"Black or African American"	"Not Hispanic or Latinx"	"gardner"	0.3181537034	67	0	0	0	0
"262"	"Chuck Close"	10	1996	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3106988165	68	0	5	0	5
"263"	"Chuck Close"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2702527161	68	0	6	0	5
"264"	"Chuck Close"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2648937141	68	1	7	0	8
"265"	"Chuck Close"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4355323378	68	0	7	1	10
"266"	"Chuck Close"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4622994776	68	0	7	0	10
"267"	"Chuck Close"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4286067728	68	0	7	0	10
"268"	"Chuck Close"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4422864507	68	0	7	0	11
"269"	"Cindy Sherman"	10	1996	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3168718666	69	0	1	0	5
"270"	"Cindy Sherman"	11	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1415723321	69	0	2	0	5
"271"	"Cindy Sherman"	12	2005	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3690356719	69	0	2	1	7
"272"	"Cindy Sherman"	13	2009	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3511164532	69	0	2	0	9
"273"	"Cindy Sherman"	14	2013	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3189558196	69	0	3	1	11
"274"	"Cindy Sherman"	15	2016	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.330044843	69	0	3	1	12
"275"	"Cindy Sherman"	16	2020	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3312009082	69	0	3	0	13
"276"	"Claude Monet"	1	1926	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8088307723	70	0	0	0	0
"277"	"Claude Monet"	2	1936	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5358988412	70	0	0	0	0
"278"	"Claude Monet"	4	1959	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7118771883	70	1	1	0	0
"279"	"Claude Monet"	5	1970	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7313842469	70	0	2	0	0
"280"	"Claude Monet"	6	1975	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7408182886	70	0	2	0	0
"281"	"Claude Monet"	7	1980	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6098191669	70	0	2	0	0
"282"	"Claude Monet"	8	1986	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.806832439	70	0	2	0	0
"283"	"Claude Monet"	9	1991	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.2518629278	70	0	2	0	0
"284"	"Claude Monet"	10	1996	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.0837113332	70	0	2	0	0
"285"	"Claude Monet"	11	2001	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	2.3552527965	70	0	2	0	0
"286"	"Claude Monet"	12	2005	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.1650548916	70	0	2	0	0
"287"	"Claude Monet"	13	2009	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.5594748279	70	0	2	0	0
"288"	"Claude Monet"	14	2013	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.6025611391	70	0	2	0	0
"289"	"Claude Monet"	15	2016	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.8391371578	70	0	2	0	0
"290"	"Claude Monet"	16	2020	"French"	"French"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.6922250859	70	0	2	0	0
"291"	"Cliff Whiting (Te Whanau-A-Apanui)"	11	2001	"New Zealander"	"Other"	"Male"	"Native Hawaiian or Other Pacific Islander"	"Not Hispanic or Latinx"	"gardner"	0.4048476618	71	0	0	0	0
"292"	"Cliff Whiting (Te Whanau-A-Apanui)"	12	2005	"New Zealander"	"Other"	"Male"	"Native Hawaiian or Other Pacific Islander"	"Not Hispanic or Latinx"	"gardner"	0.4220874008	71	0	0	0	0
"293"	"Cliff Whiting (Te Whanau-A-Apanui)"	13	2009	"New Zealander"	"Other"	"Male"	"Native Hawaiian or Other Pacific Islander"	"Not Hispanic or Latinx"	"gardner"	0.4910699151	71	0	0	0	0
"294"	"Cliff Whiting (Te Whanau-A-Apanui)"	14	2013	"New Zealander"	"Other"	"Male"	"Native Hawaiian or Other Pacific Islander"	"Not Hispanic or Latinx"	"gardner"	0.4282280061	71	0	0	0	0
"295"	"Dante Gabriel Rossetti"	4	1959	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3043899811	72	0	0	0	0
"296"	"Dante Gabriel Rossetti"	12	2005	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2553751178	72	0	0	0	0
"297"	"Dante Gabriel Rossetti"	13	2009	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2780269058	72	0	0	0	0
"298"	"Dante Gabriel Rossetti"	14	2013	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2808931626	72	0	0	0	0
"299"	"Dante Gabriel Rossetti"	15	2016	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4617287769	72	0	0	0	0
"300"	"Dante Gabriel Rossetti"	16	2020	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2731345115	72	0	0	0	0
"301"	"David Alfaro Siqueiros"	3	1948	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.3003157494	73	0	1	0	0
"302"	"David Alfaro Siqueiros"	4	1959	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.4088876919	73	0	1	0	0
"303"	"David Alfaro Siqueiros"	5	1970	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.2958598692	73	0	1	0	0
"304"	"David Alfaro Siqueiros"	6	1975	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.2824484564	73	0	1	0	0
"305"	"David Alfaro Siqueiros"	7	1980	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.3009780467	73	0	1	0	0
"306"	"David Em"	10	1996	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3888339415	74	0	0	0	0
"307"	"David Em"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3361183278	74	0	0	0	0
"308"	"David Em"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3379405772	74	0	0	0	0
"309"	"David Em"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3343503922	74	0	0	0	0
"310"	"David Em"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2757616384	74	0	0	0	0
"311"	"David Em"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5505953301	74	0	0	0	0
"312"	"David Hockney"	9	1991	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	1.2235907262	75	1	7	0	0
"313"	"David Hockney"	10	1996	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3278025988	75	0	7	0	0
"314"	"David Octavius Hill"	4	1959	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2585510369	76	0	2	0	0
"315"	"Robert Adamson"	4	1959	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2585510369	341	1	7	0	0
"316"	"David Octavius Hill"	9	1991	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2622871046	76	0	2	0	0
"317"	"Robert Adamson"	9	1991	"Scottish"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2622871046	341	0	11	0	0
"318"	"David Wojnarowicz"	11	2001	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7102217778	78	0	0	0	2
"319"	"David Wojnarowicz"	12	2005	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3437946659	78	0	0	1	5
"320"	"David Wojnarowicz"	13	2009	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2476538302	78	0	0	0	7
"321"	"David Wojnarowicz"	14	2013	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4038802336	78	0	0	1	10
"322"	"David Wojnarowicz"	15	2016	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4223751353	78	0	0	1	11
"323"	"David Wojnarowicz"	16	2020	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.423217354	78	0	0	0	13
"324"	"Devised by Johann Wolfgang von Goethe. Prepared by Josef Albers and Sewell Sillman, Yale University"	4	1959	"German-American"	"Other"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6975491516	79	0	0	0	0
"325"	"Diane Arbus"	14	2013	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.2851925477	80	0	19	0	3
"326"	"Diego Rivera"	2	1936	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.6500156593	81	0	2	0	0
"327"	"Diego Rivera"	3	1948	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	1.042000109	81	0	3	0	0
"328"	"Diego Rivera"	4	1959	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.3563156477	81	0	3	0	0
"329"	"Diego Rivera"	11	2001	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.491335026	81	0	4	0	0
"330"	"Diego Rivera"	12	2005	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.4056351306	81	0	4	0	0
"331"	"Diego Rivera"	13	2009	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.3736612578	81	0	4	0	0
"332"	"Diego Rivera"	14	2013	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.6686391444	81	0	5	0	0
"333"	"Diego Rivera"	15	2016	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.6649141797	81	0	5	0	0
"334"	"Diego Rivera"	16	2020	"Mexican"	"Other"	"Male"	"White"	"Hispanic or Latinx"	"gardner"	0.5237941826	81	0	5	0	0
"335"	"Dorothea Lange"	9	1991	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.8528894934	83	0	4	0	0
"336"	"Dorothea Lange"	10	1996	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5211282016	83	0	4	0	0
"337"	"Dorothea Lange"	11	2001	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.5940085807	83	0	4	0	0
"338"	"Dorothea Lange"	12	2005	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3017820758	83	0	4	0	0
"339"	"Dorothea Lange"	13	2009	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3109888586	83	0	4	0	0
"340"	"Dorothea Lange"	14	2013	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3224538856	83	0	4	0	0
"341"	"Dorothea Lange"	15	2016	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4758311427	83	0	4	0	0
"342"	"Dorothea Lange"	16	2020	"American"	"American"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3954344624	83	0	4	0	1
"343"	"Dorothea Rockburne"	10	1996	"Canadian"	"Other"	"Female"	"White"	"Not Hispanic or Latinx"	"gardner"	0.7360253743	84	0	2	0	4
"344"	"Duane Michals"	9	1991	"American"	"American"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3805352798	85	0	1	0	2
"345"	"Eadweard Muybridge"	4	1959	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4295717748	86	0	0	0	0
"346"	"Eadweard Muybridge"	9	1991	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.992602687	86	0	0	0	0
"347"	"Eadweard Muybridge"	10	1996	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.4989938952	86	0	0	0	0
"348"	"Eadweard Muybridge"	11	2001	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.6998319984	86	0	0	0	0
"349"	"Eadweard Muybridge"	12	2005	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3034546726	86	0	0	0	0
"350"	"Eadweard Muybridge"	13	2009	"British"	"British"	"Male"	"White"	"Not Hispanic or Latinx"	"gardner"	0.3576194659	86	0	0	0	0
